"","reef_name","country","state_province_island","city_town","latitude","longitude","year","month","date_substrate","date_erddap","depth..m.","substrate_code","total","CRW_BAA","CRW_DHW","CRW_SST","CRW_SSTANOMALY"
"2038","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-19,7,"HC",1,0,"0.0","28.1","0.31"
"2039","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-24,7,"HC",1,0,"0.0","27.72","-0.11"
"2040","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-29,7,"HC",1,0,"0.0","27.93","0.05"
"2041","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-04,7,"HC",4,0,"0.0","27.79","0.22"
"2042","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-09,7,"HC",4,0,"0.0","28.3","0.65"
"2043","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-14,7,"HC",4,0,"0.0","28.14","0.41000000000000003"
"2044","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-19,7,"HC",4,0,"0.0","28.1","0.31"
"2045","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-24,7,"HC",4,0,"0.0","27.72","-0.11"
"2046","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-29,7,"HC",4,0,"0.0","27.93","0.05"
"2047","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-04,7,"HC",3,0,"0.0","27.79","0.22"
"2048","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-09,7,"HC",3,0,"0.0","28.3","0.65"
"2049","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-14,7,"HC",3,0,"0.0","28.14","0.41000000000000003"
"2050","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-19,7,"HC",3,0,"0.0","28.1","0.31"
"2051","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-24,7,"HC",3,0,"0.0","27.72","-0.11"
"2052","Big Pelican West","Jamaica","Old Harbour Bay","Lionel Town",17.8,-77,2004,5,2004-05-29,2004-05-29,7,"HC",3,0,"0.0","27.93","0.05"
"2053","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-03,3,"HC",8,0,"0.0","27.91","1.25"
"2054","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-08,3,"HC",8,0,"0.0","27.900000000000002","1.1300000000000001"
"2055","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-13,3,"HC",8,0,"0.0","27.95","1.06"
"2056","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-18,3,"HC",8,0,"0.0","28.1","1.11"
"2057","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-23,3,"HC",8,1,"0.0","28.5","1.44"
"2058","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-28,3,"HC",8,1,"0.0","28.48","1.34"
"2059","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-03,3,"HC",12,0,"0.0","27.91","1.25"
"2060","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-08,3,"HC",12,0,"0.0","27.900000000000002","1.1300000000000001"
"2061","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-13,3,"HC",12,0,"0.0","27.95","1.06"
"2062","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-18,3,"HC",12,0,"0.0","28.1","1.11"
"2063","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-23,3,"HC",12,1,"0.0","28.5","1.44"
"2064","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-28,3,"HC",12,1,"0.0","28.48","1.34"
"2065","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-03,3,"HC",5,0,"0.0","27.91","1.25"
"2066","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-08,3,"HC",5,0,"0.0","27.900000000000002","1.1300000000000001"
"2067","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-13,3,"HC",5,0,"0.0","27.95","1.06"
"2068","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-18,3,"HC",5,0,"0.0","28.1","1.11"
"2069","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-23,3,"HC",5,1,"0.0","28.5","1.44"
"2070","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-28,3,"HC",5,1,"0.0","28.48","1.34"
"2071","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-03,3,"HC",6,0,"0.0","27.91","1.25"
"2072","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-08,3,"HC",6,0,"0.0","27.900000000000002","1.1300000000000001"
"2073","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-13,3,"HC",6,0,"0.0","27.95","1.06"
"2074","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-18,3,"HC",6,0,"0.0","28.1","1.11"
"2075","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-23,3,"HC",6,1,"0.0","28.5","1.44"
"2076","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2010,5,2010-05-18,2010-05-28,3,"HC",6,1,"0.0","28.48","1.34"
"2077","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-05,18,"HC",10,0,"0.0","26.01","-0.1"
"2078","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-10,18,"HC",10,0,"0.0","26.18","0.05"
"2079","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-15,18,"HC",10,0,"0.0","26.27","0.13"
"2080","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-20,18,"HC",10,0,"0.0","26.53","0.31"
"2081","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-25,18,"HC",10,0,"0.0","26.55","0.26"
"2082","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-30,18,"HC",10,0,"0.0","26.18","-0.19"
"2083","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-05,18,"HC",11,0,"0.0","26.01","-0.1"
"2084","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-10,18,"HC",11,0,"0.0","26.18","0.05"
"2085","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-15,18,"HC",11,0,"0.0","26.27","0.13"
"2086","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-20,18,"HC",11,0,"0.0","26.53","0.31"
"2087","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-25,18,"HC",11,0,"0.0","26.55","0.26"
"2088","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-30,18,"HC",11,0,"0.0","26.18","-0.19"
"2089","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-05,18,"HC",17,0,"0.0","26.01","-0.1"
"2090","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-10,18,"HC",17,0,"0.0","26.18","0.05"
"2091","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-15,18,"HC",17,0,"0.0","26.27","0.13"
"2092","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-20,18,"HC",17,0,"0.0","26.53","0.31"
"2093","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-25,18,"HC",17,0,"0.0","26.55","0.26"
"2094","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-30,18,"HC",17,0,"0.0","26.18","-0.19"
"2095","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-05,18,"HC",10,0,"0.0","26.01","-0.1"
"2096","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-10,18,"HC",10,0,"0.0","26.18","0.05"
"2097","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-15,18,"HC",10,0,"0.0","26.27","0.13"
"2098","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-20,18,"HC",10,0,"0.0","26.53","0.31"
"2099","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-25,18,"HC",10,0,"0.0","26.55","0.26"
"2100","Bayahibe/Dominicus","Dominican Republic","La Altagracia","Bayahibe",18.3,-68.8,2004,3,2004-03-27,2004-03-30,18,"HC",10,0,"0.0","26.18","-0.19"
"2101","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-04,10,"HC",1,0,"0.0","28.14","1.46"
"2102","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-09,10,"HC",1,0,"0.0","28.25","1.45"
"2103","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-14,10,"HC",1,0,"0.0","27.900000000000002","0.98"
"2104","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-19,10,"HC",1,0,"0.0","27.92","0.92"
"2105","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-24,10,"HC",1,0,"0.0","28.17","1.09"
"2106","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-29,10,"HC",1,1,"0.0","28.59","1.43"
"2107","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-04,10,"HC",5,0,"0.0","28.14","1.46"
"2108","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-09,10,"HC",5,0,"0.0","28.25","1.45"
"2109","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-14,10,"HC",5,0,"0.0","27.900000000000002","0.98"
"2110","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-19,10,"HC",5,0,"0.0","27.92","0.92"
"2111","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-24,10,"HC",5,0,"0.0","28.17","1.09"
"2112","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-29,10,"HC",5,1,"0.0","28.59","1.43"
"2113","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-04,10,"HC",6,0,"0.0","28.14","1.46"
"2114","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-09,10,"HC",6,0,"0.0","28.25","1.45"
"2115","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-14,10,"HC",6,0,"0.0","27.900000000000002","0.98"
"2116","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-19,10,"HC",6,0,"0.0","27.92","0.92"
"2117","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-24,10,"HC",6,0,"0.0","28.17","1.09"
"2118","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-29,10,"HC",6,1,"0.0","28.59","1.43"
"2119","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-04,10,"HC",5,0,"0.0","28.14","1.46"
"2120","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-09,10,"HC",5,0,"0.0","28.25","1.45"
"2121","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-14,10,"HC",5,0,"0.0","27.900000000000002","0.98"
"2122","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-19,10,"HC",5,0,"0.0","27.92","0.92"
"2123","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-24,10,"HC",5,0,"0.0","28.17","1.09"
"2124","Bronco Billy","Virgin Islands (British)","","",18.5,-64.5,2005,5,2005-05-04,2005-05-29,10,"HC",5,1,"0.0","28.59","1.43"
"2125","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-05,10,"HC",16,0,"1.09","27.89","-0.08"
"2126","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-10,10,"HC",16,0,"0.9400000000000001","27.8","-0.04"
"2127","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-15,10,"HC",16,0,"0.45","27.72","0.01"
"2128","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-20,10,"HC",16,0,"0.15","27.82","0.23"
"2129","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-25,10,"HC",16,0,"0.0","27.75","0.27"
"2130","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-30,10,"HC",16,0,"0.0","27.830000000000002","0.47000000000000003"
"2131","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-05,10,"HC",16,0,"1.09","27.89","-0.08"
"2132","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-10,10,"HC",16,0,"0.9400000000000001","27.8","-0.04"
"2133","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-15,10,"HC",16,0,"0.45","27.72","0.01"
"2134","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-20,10,"HC",16,0,"0.15","27.82","0.23"
"2135","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-25,10,"HC",16,0,"0.0","27.75","0.27"
"2136","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-30,10,"HC",16,0,"0.0","27.830000000000002","0.47000000000000003"
"2137","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-05,10,"HC",6,0,"1.09","27.89","-0.08"
"2138","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-10,10,"HC",6,0,"0.9400000000000001","27.8","-0.04"
"2139","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-15,10,"HC",6,0,"0.45","27.72","0.01"
"2140","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-20,10,"HC",6,0,"0.15","27.82","0.23"
"2141","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-25,10,"HC",6,0,"0.0","27.75","0.27"
"2142","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-30,10,"HC",6,0,"0.0","27.830000000000002","0.47000000000000003"
"2143","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-05,10,"HC",7,0,"1.09","27.89","-0.08"
"2144","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-10,10,"HC",7,0,"0.9400000000000001","27.8","-0.04"
"2145","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-15,10,"HC",7,0,"0.45","27.72","0.01"
"2146","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-20,10,"HC",7,0,"0.15","27.82","0.23"
"2147","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-25,10,"HC",7,0,"0.0","27.75","0.27"
"2148","East Rio Bueno","Jamaica","Trelawny","Rio Bueno",18.5,-77.5,2005,12,2005-12-28,2005-12-30,10,"HC",7,0,"0.0","27.830000000000002","0.47000000000000003"
"2149","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-01,6,"HC",9,0,"0.0","29.16","0.48"
"2150","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-06,6,"HC",9,1,"0.0","29.2","0.45"
"2151","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-11,6,"HC",9,1,"0.0","29.48","0.66"
"2152","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-16,6,"HC",9,1,"0.0","29.28","0.4"
"2153","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-21,6,"HC",9,1,"0.0","29.35","0.42"
"2154","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-26,6,"HC",9,1,"0.0","29.64","0.67"
"2155","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-31,6,"HC",9,1,"0.0","29.740000000000002","0.72"
"2156","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-01,6,"HC",0,0,"0.0","29.16","0.48"
"2157","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-06,6,"HC",0,1,"0.0","29.2","0.45"
"2158","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-11,6,"HC",0,1,"0.0","29.48","0.66"
"2159","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-16,6,"HC",0,1,"0.0","29.28","0.4"
"2160","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-21,6,"HC",0,1,"0.0","29.35","0.42"
"2161","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-26,6,"HC",0,1,"0.0","29.64","0.67"
"2162","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-31,6,"HC",0,1,"0.0","29.740000000000002","0.72"
"2163","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-01,6,"HC",8,0,"0.0","29.16","0.48"
"2164","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-06,6,"HC",8,1,"0.0","29.2","0.45"
"2165","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-11,6,"HC",8,1,"0.0","29.48","0.66"
"2166","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-16,6,"HC",8,1,"0.0","29.28","0.4"
"2167","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-21,6,"HC",8,1,"0.0","29.35","0.42"
"2168","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-26,6,"HC",8,1,"0.0","29.64","0.67"
"2169","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-31,6,"HC",8,1,"0.0","29.740000000000002","0.72"
"2170","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-01,6,"HC",2,0,"0.0","29.16","0.48"
"2171","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-06,6,"HC",2,1,"0.0","29.2","0.45"
"2172","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-11,6,"HC",2,1,"0.0","29.48","0.66"
"2173","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-16,6,"HC",2,1,"0.0","29.28","0.4"
"2174","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-21,6,"HC",2,1,"0.0","29.35","0.42"
"2175","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-26,6,"HC",2,1,"0.0","29.64","0.67"
"2176","Long Hole","Jamaica","St. Mary","Robins Bay",18.3,-76.8,2011,8,2011-08-12,2011-08-31,6,"HC",2,1,"0.0","29.740000000000002","0.72"
"2177","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-04,11,"HC",12,1,"0.0","28.740000000000002","0.84"
"2178","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-09,11,"HC",12,1,"0.0","28.77","0.77"
"2179","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-14,11,"HC",12,1,"0.0","29.17","1.07"
"2180","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-19,11,"HC",12,1,"0.0","29.060000000000002","0.9"
"2181","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-24,11,"HC",12,1,"0.0","29.07","0.85"
"2182","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-29,11,"HC",12,2,"0.49","29.61","1.34"
"2183","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-04,11,"HC",7,1,"0.0","28.740000000000002","0.84"
"2184","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-09,11,"HC",7,1,"0.0","28.77","0.77"
"2185","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-14,11,"HC",7,1,"0.0","29.17","1.07"
"2186","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-19,11,"HC",7,1,"0.0","29.060000000000002","0.9"
"2187","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-24,11,"HC",7,1,"0.0","29.07","0.85"
"2188","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-29,11,"HC",7,2,"0.49","29.61","1.34"
"2189","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-04,11,"HC",10,1,"0.0","28.740000000000002","0.84"
"2190","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-09,11,"HC",10,1,"0.0","28.77","0.77"
"2191","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-14,11,"HC",10,1,"0.0","29.17","1.07"
"2192","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-19,11,"HC",10,1,"0.0","29.060000000000002","0.9"
"2193","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-24,11,"HC",10,1,"0.0","29.07","0.85"
"2194","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-29,11,"HC",10,2,"0.49","29.61","1.34"
"2195","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-04,11,"HC",5,1,"0.0","28.740000000000002","0.84"
"2196","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-09,11,"HC",5,1,"0.0","28.77","0.77"
"2197","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-14,11,"HC",5,1,"0.0","29.17","1.07"
"2198","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-19,11,"HC",5,1,"0.0","29.060000000000002","0.9"
"2199","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-24,11,"HC",5,1,"0.0","29.07","0.85"
"2200","Sandy Island Garden","Grenada","Carriacou","",12.5,-61.5,2017,8,2017-08-22,2017-08-29,11,"HC",5,2,"0.49","29.61","1.34"
"2201","Barracuda Reef Line 1","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2010,8,2010-08-19,2010-08-01,19,"HC",18,1,"0.15","29.11","1.09"
"2202","Barracuda Reef Line 1","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2010,8,2010-08-19,2010-08-06,19,"HC",18,1,"0.15","29.23","1.1400000000000001"
"2203","Barracuda Reef Line 1","Bonaire, Sint Eustatius and Saba","St. Eustatius","Oranjestad",17.5,-63,2010,8,2010-08-19,2010-08-11,19,"HC",18,2,"1.0","29.830000000000002","1.67"
